y,treatment,W1,W2,instruments
6,1.86E-09,20.3168808,0.917,119.4688784
3,1.51E-09,18.387677,0.917,225.3897854
2,1.26E-09,18.52208786,0.917,191.8586806
1,9.25E-10,19.61823463,0.917,185.1186327
8,6.93E-10,19.62514153,0.917,81.49852856
1,5.80E-10,19.54974976,0.917,121.6857261
5,5.18E-10,19.20948524,0.917,61.25127522
2,4.74E-10,19.41376114,0.917,84.534933
6,4.37E-10,19.43929977,0.917,107.1791184
7,4.08E-10,19.72288589,0.917,59.37553925
4,3.51E-10,20.12445145,0.917,19.72059522
7,3.37E-10,19.78696289,0.917,29.80675042
8,3.69E-10,19.51305351,0.917,49.31050627
10,3.38E-10,19.39149513,0.917,12.1762672
5,3.17E-10,19.40442162,0.917,28.88883684
9,3.49E-10,19.96029587,0.917,53.03227174
4,3.36E-10,20.37866936,0.917,8.942568211
5,3.54E-10,19.80468216,0.917,57.22176491
4,3.90E-10,19.39465256,0.917,43.78847213
0,3.84E-10,20.46504669,0.917,16.34292598
1,4.13E-10,19.97251854,0.917,84.24488516
2,4.36E-10,20.08107643,0.917,27.62542284
3,4.75E-10,20.3414032,0.917,50.68331365
3,5.50E-10,19.72498169,0.917,76.0374635
6,7.95E-10,19.3747139,0.917,81.36856087
3,7.70E-10,20.53144722,0.917,63.76656983
2,5.02E-10,20.26009331,0.917,62.09392668
4,5.29E-10,19.51479034,0.917,164.9395616
9,5.64E-10,18.57453423,0.917,102.9242333
7,5.29E-10,18.92978897,0.917,83.82830826
5,5.06E-10,18.87833672,0.917,113.3311075
7,5.30E-10,19.56891518,0.917,96.51711017
5,5.57E-10,18.74052124,0.917,99.0177889
5,5.37E-10,19.71237335,0.917,36.65431809
12,4.89E-10,19.46559601,0.917,92.50966173
4,4.96E-10,19.23421173,0.917,35.34749068
9,4.94E-10,18.37716827,0.917,12.79736582
7,4.77E-10,19.7079792,0.917,30.70342409
7,5.03E-10,19.66506538,0.917,8.32
4,5.37E-10,19.40570335,0.917,3.39
10,5.12E-10,20.53974457,0.917,3.21
5,6.06E-10,19.4023262,0.917,48.94977642
6,8.11E-10,20.67790451,0.917,20.79298088
6,7.73E-10,21.83237495,0.917,26.57776901
12,7.44E-10,21.09056473,0.917,34.60944185
8,1.14E-09,21.41618309,0.917,20.37638878
5,1.35E-09,21.98818817,0.917,48.8278412
6,1.21E-09,21.49246254,0.917,38.34728509
11,1.52E-09,21.3678772,0.917,27.64217411
11,2.08E-09,21.04665642,0.917,28.49043841
6,2.15E-09,21.54066048,0.917,144.1374965
9,2.32E-09,20.86016655,0.917,86.18112576
3,3.18E-09,21.0741375,0.917,98.39551513
4,2.92E-09,20.80005035,0.917,122.186283
5,2.46E-09,20.44926605,0.917,114.7391155
5,2.33E-09,19.9582943,0.917,150.5988114
4,1.26E-09,19.69451828,0.917,198.5277372
6,8.54E-10,21.07595177,0.917,22.24147395
11,7.67E-10,20.69543877,0.917,100.4881252
8,4.97E-10,20.36475716,0.917,87.17043237
8,5.21E-10,19.71110954,0.917,108.8913855
5,5.06E-10,19.28650742,0.917,134.6974178
7,4.49E-10,19.69917107,0.917,181.4746481
5,4.02E-10,19.95993881,0.917,22.24812372
10,3.50E-10,20.09770012,0.917,24.15416663
3,3.55E-10,20.1960907,0.917,32.51777332
8,3.55E-10,19.96230736,0.917,10.93063642
9,3.71E-10,19.79560509,0.917,23.18574385
9,3.80E-10,20.13820915,0.917,7.83
13,3.56E-10,20.04645004,0.917,7.74
5,4.19E-10,20.26290359,0.917,38.05757555
11,5.79E-10,20.71137924,0.917,32.46783674
11,7.96E-10,20.51783485,0.917,28.71382659
17,8.48E-10,20.88900948,0.917,27.26239997
8,6.61E-10,21.09000549,0.917,14.79342132
3,5.41E-10,21.29607964,0.917,20.69513424
8,5.38E-10,22.02005119,0.917,17.11390781
6,5.49E-10,20.27842331,0.917,119.9909591
6,5.95E-10,20.05723534,0.917,143.3848695
11,5.75E-10,19.90360298,0.917,95.37210484
6,5.11E-10,19.36039543,0.917,101.0256873
8,5.07E-10,19.08087463,0.917,87.50233738
10,5.29E-10,19.03031006,0.917,124.8179389
8,5.17E-10,19.85156403,0.917,61.67189699
9,4.86E-10,20.22428741,0.917,53.14484636
12,4.94E-10,18.75538254,0.917,91.59263134
12,5.29E-10,18.73800659,0.917,209.7872008
9,5.34E-10,19.68469887,0.917,12.93673437
8,4.98E-10,19.70114975,0.917,48.8178807
5,4.89E-10,19.11003113,0.917,50.40256036
9,4.62E-10,20.00844727,0.917,53.39619381
12,4.44E-10,20.9757946,0.917,27.52931745
5,4.90E-10,18.76652679,0.917,2.82
9,4.71E-10,18.96620407,0.917,3.56
6,4.70E-10,21.36965446,0.917,5.62
5,5.22E-10,20.0054512,0.917,29.1115114
9,5.14E-10,20.07408409,0.917,38.59841394
10,5.38E-10,19.86501808,0.917,2.93
13,6.95E-10,21.50571747,0.917,9.481536241
5,7.93E-10,21.90219688,0.917,68.75645985
11,9.29E-10,21.03796234,0.917,39.11135231
6,9.70E-10,20.94162712,0.917,8.889111757
4,1.01E-09,20.59373169,0.917,47.21631155
6,1.52E-09,19.85357666,0.917,20.90299012
8,2.18E-09,20.52591705,0.917,30.71000305
4,3.32E-09,21.00882149,0.917,80.15283609
5,4.05E-09,21.57698517,0.917,75.91716026
5,3.65E-09,20.35972862,0.917,67.60616732
7,2.25E-09,20.56933098,0.917,74.67139699
9,2.14E-09,21.54384346,0.917,64.27943496
10,2.49E-09,23.0972744,0.917,12.81178387
6,1.58E-09,22.18275871,0.917,95.86840703
4,1.00E-09,22.55906219,0.917,26.33559185
11,6.37E-10,21.10544968,0.917,29.86669584
10,5.28E-10,20.98971596,0.917,27.12893905
9,4.87E-10,20.36667747,0.917,68.47205342
9,4.55E-10,21.21421967,0.917,69.36281645
7,4.04E-10,21.46449356,0.917,18.90809705
7,3.76E-10,21.42799797,0.917,54.53305577
6,3.11E-10,20.42904778,0.917,63.44213744
7,2.91E-10,20.73901787,0.917,30.6020465
3,3.26E-10,20.86323318,0.917,28.78191432
1,3.56E-10,21.17604599,0.917,57.71120217
6,4.11E-10,21.61883888,0.917,67.09499277
4,4.56E-10,22.07541733,0.917,38.3690161
6,5.99E-10,21.02054176,0.917,70.44043985
6,6.28E-10,20.68380089,0.917,60.44801376
7,4.85E-10,19.86969528,0.917,113.8239325
8,4.65E-10,20.50546837,0.917,158.061653
12,4.97E-10,20.77101097,0.917,141.7646881
2,6.97E-10,20.84218407,0.917,89.39600613
7,8.06E-10,20.7865757,0.917,54.05596931
10,6.43E-10,21.18413811,0.917,95.34525495
8,5.17E-10,21.41286049,0.917,47.52942118
7,4.77E-10,21.38482399,0.917,84.04136314
5,5.00E-10,20.24628639,0.917,110.4833571
14,4.91E-10,19.58144569,0.917,168.673375
9,4.72E-10,19.28886604,0.917,313.3067049
13,4.78E-10,19.31607132,0.917,164.965973
13,5.13E-10,20.1864418,0.917,357.4633033
17,5.01E-10,20.74049377,0.917,227.7242071
1,4.37E-10,20.79685097,0.917,97.84835367
1,4.03E-10,20.99307137,0.917,203.0726778
1,4.16E-10,20.39642525,0.917,183.2145128
4,4.23E-10,19.20230598,0.917,197.2622073
0,NA,19.9957295,1.335,123.0571598
3,1.27E-09,19.80308606,1.335,65.70557474
2,1.32E-09,18.98504365,1.335,74.13871536
1,1.51E-09,19.73724315,1.335,66.59980676
1,1.42E-09,20.20788212,1.335,54.75621943
3,1.31E-09,20.22539579,1.335,59.45647479
0,1.41E-09,19.40867679,1.335,85.14864229
2,1.68E-09,20.29708342,1.335,79.52010923
5,1.85E-09,20.28674382,1.335,94.82725438
3,1.88E-09,20.29126242,1.335,84.1800475
3,1.88E-09,19.81292049,1.335,101.7331298
8,1.65E-09,19.22710976,1.335,102.9640176
6,1.51E-09,19.34962301,1.335,92.8680142
2,1.58E-09,19.42530041,1.335,70.09442073
4,1.53E-09,19.76255402,1.335,136.4941868
4,1.17E-09,20.32962337,1.335,71.27164961
1,1.04E-09,20.20276552,1.335,35.80484894
3,1.08E-09,19.56814184,1.335,90.88778142
2,9.89E-10,20.27872596,1.335,29.71786314
4,8.58E-10,19.9389946,1.335,39.82701056
4,8.87E-10,20.57073691,1.335,59.07819241
4,9.30E-10,20.42665104,1.335,29.51647497
2,7.74E-10,18.96958333,1.335,41.94943747
3,8.26E-10,19.41140558,1.335,31.75407256
4,8.36E-10,18.94757677,1.335,15.07298482
6,7.01E-10,19.11598409,1.335,21.09715497
5,7.15E-10,19.57802093,1.335,12.74718909
1,6.98E-10,20.08227543,1.335,10.44985296
2,7.24E-10,20.59477411,1.335,23.91209749
2,7.58E-10,20.57380785,1.335,12.16356271
2,7.18E-10,20.88553042,1.335,19.58050026
3,7.04E-10,20.25638685,1.335,16.70408532
3,8.67E-10,21.29977959,1.335,60.14864807
2,9.35E-10,20.57329382,1.335,22.70287337
10,8.25E-10,21.47927809,1.335,13.66735588
2,8.55E-10,21.67460443,1.335,10.11537589
1,9.85E-10,21.08579062,1.335,34.89328112
4,9.89E-10,21.78411283,1.335,10.39926311
1,8.39E-10,21.34444869,1.335,14.81880932
1,8.59E-10,21.67312618,1.335,13.27457909
6,1.05E-09,19.93703914,1.335,100.8690601
3,1.16E-09,20.19313488,1.335,172.0830917
7,1.17E-09,20.56332585,1.335,66.74728263
5,1.09E-09,19.40274662,1.335,123.0674161
1,1.22E-09,20.27107138,1.335,69.33996566
3,1.41E-09,20.64737369,1.335,58.6769831
0,1.31E-09,21.47619431,1.335,33.75986268
3,1.30E-09,20.97506752,1.335,52.2442427
3,1.35E-09,20.55150997,1.335,44.08652894
1,1.29E-09,21.11453007,1.335,44.81059085
3,1.27E-09,19.91599639,1.335,70.43852539
0,1.32E-09,19.99265243,1.335,34.28614646
8,1.39E-09,21.13591599,1.335,6.437339524
6,1.51E-09,22.68197218,1.335,8.855187184
7,1.50E-09,22.95150978,1.335,9.907575008
9,1.60E-09,21.70122405,1.335,37.46003385
5,1.61E-09,23.36439293,1.335,49.77973475
6,1.56E-09,22.44563585,1.335,54.36713982
7,2.22E-09,22.92043563,1.335,62.12267641
9,2.39E-09,22.07737934,1.335,65.47349074
6,1.92E-09,22.58498549,1.335,37.88388192
4,1.62E-09,22.14523806,1.335,91.79322314
6,1.38E-09,22.26057322,1.335,22.52132795
6,1.80E-09,22.50478093,1.335,36.70385317
6,1.85E-09,21.61767025,1.335,55.93692611
11,1.31E-09,21.16516745,1.335,70.39206647
7,1.16E-09,20.08137586,1.335,72.68181904
1,1.09E-09,20.94312079,1.335,29.26276123
5,1.04E-09,20.63260196,1.335,103.3149631
2,1.12E-09,20.09164023,1.335,64.33278503
8,9.62E-10,20.34909122,1.335,22.6067628
12,8.77E-10,20.48676239,1.335,30.41743268
7,1.08E-09,19.77286406,1.335,90.40343443
9,1.07E-09,19.54869886,1.335,62.75088076
5,8.44E-10,18.61049566,1.335,16.15592124
13,7.99E-10,19.78548136,1.335,27.69780156
2,9.34E-10,19.2858172,1.335,38.22610632
14,8.26E-10,19.11093302,1.335,19.35719726
9,9.09E-10,19.08714557,1.335,76.37276219
7,1.07E-09,18.67698822,1.335,36.29435267
8,8.92E-10,19.01020355,1.335,8.527300358
13,8.00E-10,18.96791334,1.335,21.02002938
14,9.22E-10,18.55228686,1.335,35.38949427
9,1.05E-09,18.85351775,1.335,11.14503201
9,1.26E-09,18.9712712,1.335,34.76168578
16,1.93E-09,20.21663203,1.335,29.76703382
4,1.76E-09,19.37164373,1.335,21.77518108
6,1.46E-09,19.52696389,1.335,42.04739287
6,1.98E-09,19.54707278,1.335,16.21743264
6,1.86E-09,19.49420568,1.335,87.16368365
11,1.47E-09,19.72067186,1.335,80.3659729
6,1.28E-09,19.66647716,1.335,98.39567359
9,1.10E-09,19.77018167,1.335,10.92468809
5,1.11E-09,19.578785,1.335,123.3836111
7,1.20E-09,19.04617541,1.335,96.3337277
10,1.20E-09,19.39872291,1.335,76.03457042
5,1.17E-09,18.81442716,1.335,154.1636499
0,1.11E-09,18.77254362,1.335,107.0767011
1,1.22E-09,18.86923316,1.335,106.3195137
0,1.33E-09,19.06574238,1.335,165.4712564
1,1.30E-09,19.20028079,1.335,25.55250688
1,1.21E-09,18.64790094,1.335,63.8380431
3,1.21E-09,18.38024,1.335,42.11030968
0,1.26E-09,19.31802188,1.335,38.93078578
2,1.29E-09,18.65414757,1.335,86.63176869
9,1.28E-09,19.16011566,1.335,23.16009761
3,1.34E-09,19.81462624,1.335,42.62695505
8,1.49E-09,19.24799562,1.335,33.4459845
13,1.56E-09,19.4997176,1.335,25.52583599
6,1.52E-09,18.87756702,1.335,153.9672658
13,1.54E-09,19.03088375,1.335,102.6075195
4,1.66E-09,19.06196346,1.335,73.48191616
5,1.44E-09,19.06015689,1.335,89.33734621
8,1.20E-09,18.79144483,1.335,109.2296692
10,1.46E-09,19.68626826,1.335,60.15274239
11,1.53E-09,19.05768167,1.335,69.37600332
5,1.26E-09,19.76711945,1.335,95.72569804
7,1.26E-09,19.54643522,1.335,167.9858438
4,1.30E-09,19.01837677,1.335,84.11830651
2,1.23E-09,18.7428365,1.335,92.90901315
1,1.23E-09,19.32109361,1.335,77.55878557
7,1.08E-09,19.47820048,1.335,127.4645326
14,9.52E-10,19.81889443,1.335,114.2889376
7,1.08E-09,19.3246592,1.335,99.85289993
7,1.10E-09,18.82708221,1.335,68.79445038
8,9.60E-10,18.98319472,1.335,68.66858101
10,9.70E-10,19.56995573,1.335,15.8518842
8,8.49E-10,18.74064726,1.335,22.60655782
6,7.69E-10,18.90986167,1.335,14.67494535
2,9.32E-10,19.01801089,1.335,26.89976309
5,8.27E-10,18.52431581,1.335,9.794904321
8,8.02E-10,18.7024724,1.335,37.62229489
7,8.73E-10,18.63276475,1.335,10.81269498
6,7.90E-10,18.67125187,1.335,33.46084072
9,9.17E-10,19.58965676,1.335,35.94494678
4,8.49E-10,18.9478107,1.335,9.169145291
2,8.57E-10,19.51646478,1.335,47.64500329
4,9.81E-10,18.98997107,1.335,27.16878572
6,9.91E-10,19.66481996,1.335,11.79153649
2,1.07E-09,19.87717173,1.335,55.37877034
5,1.01E-09,19.0684867,1.335,13.66078848
2,1.06E-09,20.03036841,1.335,43.89904747
7,1.08E-09,19.81678411,1.335,42.9167511
11,1.16E-09,19.29157201,1.335,129.7331168
5,1.22E-09,19.41724306,1.335,103.2159258
8,1.02E-09,18.18515384,1.335,49.69556242
8,1.07E-09,18.99412263,1.335,33.0741775
8,1.28E-09,19.1977455,1.335,86.39946867
3,1.31E-09,19.01700828,1.335,149.8725317
6,1.25E-09,18.77547654,1.335,114.6665365
3,1.27E-09,18.77023867,1.335,115.1103888
2,1.37E-09,19.09226182,1.335,87.45944966
7,1.35E-09,18.9642458,1.335,99.52086934
6,1.28E-09,18.99058431,1.335,101.226079
4,1.33E-09,19.62888073,1.335,44.81172652
9,1.28E-09,19.68572286,1.335,38.90322653
6,1.31E-09,19.26181232,1.335,60.70408707
4,1.45E-09,19.36187758,1.335,57.22322502
7,1.46E-09,18.58660509,1.335,131.9290412
5,1.48E-09,18.93197042,1.335,71.05912214
6,1.53E-09,19.34806129,1.335,65.39487141
6,1.37E-09,19.09561747,1.335,75.32845437
7,1.35E-09,19.37521838,1.335,65.34367703
4,1.71E-09,19.46170639,1.335,23.48869187
3,1.80E-09,19.27868776,1.335,30.94687802
3,1.64E-09,19.0995251,1.335,69.32665956
9,1.30E-09,19.33056277,1.335,26.60043346
3,1.23E-09,19.33921728,1.335,66.23958386
8,1.28E-09,19.1392664,1.335,59.95374385
3,1.19E-09,19.57111969,1.335,45.08183147
7,1.27E-09,18.7745638,1.335,101.1246655
9,1.37E-09,18.92915235,1.335,100.5544739
5,1.27E-09,19.34170134,1.335,41.42668223
6,1.07E-09,19.00667989,1.335,64.97990401
4,1.02E-09,19.37548666,1.335,37.64071595
7,9.42E-10,18.7349691,1.335,26.22929995
7,8.83E-10,19.05526562,1.335,25.21576685
3,7.76E-10,18.65363501,1.335,9.138482925
6,7.59E-10,19.33643304,1.335,15.03941263
3,8.00E-10,18.8012543,1.335,33.24007162
4,8.92E-10,19.36958927,1.335,12.59471701
5,8.58E-10,17.92128064,1.335,10.16352042
6,7.65E-10,18.82067475,1.335,14.71653625
12,8.09E-10,19.09503576,1.335,15.13085803
10,7.04E-10,18.91463791,1.335,14.16659081
9,7.30E-10,19.58335672,1.335,14.79405925
11,8.53E-10,19.42932091,1.335,32.16102731
7,8.01E-10,19.33996751,1.335,25.41790861
8,8.38E-10,19.31552309,1.335,43.36408076
7,9.59E-10,19.75173046,1.335,41.44733473
6,9.53E-10,19.19498965,1.335,11.96513049
4,8.62E-10,19.79164931,1.335,9.484453794
7,9.57E-10,19.99470243,1.335,13.27847928
7,1.23E-09,20.37496168,1.335,25.09521969
6,1.14E-09,19.70140551,1.335,17.97623029
8,1.02E-09,20.23617601,1.335,33.37456687
10,1.13E-09,19.56874707,1.335,74.30972072
8,1.25E-09,19.0127127,1.335,101.9453345
8,1.31E-09,19.03233569,1.335,93.63821945
10,1.28E-09,19.08591661,1.335,56.86174022
9,1.23E-09,20.14682392,1.335,37.17066746
6,1.29E-09,19.69661965,1.335,128.3017419
9,1.38E-09,19.99009491,1.335,114.950842
8,1.34E-09,19.65225885,1.335,101.1346546
4,1.24E-09,19.77583892,1.335,57.20644956
6,1.21E-09,19.80504605,1.335,56.11691298
7,1.35E-09,19.3518775,1.335,80.69367065
9,1.34E-09,19.43391352,1.335,30.15699686
6,1.23E-09,19.86066185,1.335,8.139823607
3,1.24E-09,20.19434938,1.335,38.18855411
10,1.44E-09,19.85278839,1.335,164.9248664
5,1.68E-09,20.84969845,1.335,45.42155279
6,1.64E-09,21.17623574,1.335,31.24577656
3,1.88E-09,19.64578802,1.335,101.3565041
8,2.16E-09,18.87770902,1.335,56.61831011
9,1.90E-09,20.36298316,1.335,54.46723317
6,1.54E-09,20.79591143,1.335,81.36919507
8,1.44E-09,20.66799485,1.335,67.80395154
6,1.41E-09,20.36976861,1.335,87.86750227
4,1.36E-09,19.8237313,1.335,112.4707457
16,1.41E-09,20.75229146,1.335,20.07097611
3,1.56E-09,21.03810255,1.335,31.70998941
6,1.83E-09,21.48220534,1.335,69.62854456
5,1.61E-09,20.24231204,1.335,56.62640877
8,1.15E-09,19.8656388,1.335,66.1211222
8,1.11E-09,19.52638938,1.335,91.30889162
8,1.18E-09,19.49290443,1.335,92.19495937
6,1.16E-09,19.71000553,1.335,67.24158314
5,1.02E-09,19.3415878,1.335,47.70181432
5,9.84E-10,19.37999567,1.335,71.10385252
2,8.53E-10,18.43447331,1.335,17.23406647
8,6.85E-10,18.35033485,1.335,20.84213859
2,7.51E-10,19.29270338,1.335,28.47037682
5,8.61E-10,19.24856168,1.335,10.35521545
4,8.72E-10,18.70340215,1.335,44.60115542
5,7.41E-10,18.6023716,1.335,8.18562949
6,6.90E-10,18.93211491,1.335,34.48915967
5,7.51E-10,18.67776153,1.335,13.39387575
9,7.64E-10,19.32763552,1.335,23.99398106
2,8.48E-10,19.86520485,1.335,53.0040941
3,9.12E-10,19.23033801,1.335,92.25699332
9,8.32E-10,19.58996255,1.335,10.5874798
11,7.69E-10,18.96099717,1.335,13.27103083
5,8.74E-10,19.60133033,1.335,24.40228402
4,9.97E-10,19.59207409,1.335,69.5307166
13,9.52E-10,20.04508592,1.335,17.53737347
12,8.97E-10,20.40493708,1.335,13.0035676
6,9.66E-10,19.90649069,1.335,35.48745204
7,1.05E-09,20.01727769,1.335,25.58383824
3,1.19E-09,19.2832286,1.335,63.46787474
8,1.26E-09,20.04760703,1.335,48.68234471
5,1.19E-09,19.64197121,1.335,88.59462858
2,1.17E-09,18.94440945,1.335,118.4511755
4,1.24E-09,19.74473452,1.335,89.53606486
3,1.43E-09,19.17321076,1.335,146.5606304
6,1.41E-09,18.93544463,1.335,117.3630225
8,1.35E-09,19.03027296,1.335,136.1372365
5,1.43E-09,19.09250674,1.335,61.23482944
9,1.40E-09,19.75220299,1.335,60.11843709
4,1.34E-09,19.01553105,1.335,56.58325708
5,1.35E-09,20.15844222,1.335,39.0635373
7,1.48E-09,19.02530693,1.335,87.69789816
1,1.59E-09,19.19902122,1.335,20.14675955
5,1.51E-09,19.88060202,1.335,42.52020302
4,1.89E-09,19.52512035,1.335,36.98405653
12,2.10E-09,19.69179603,1.335,126.4789405
12,2.00E-09,20.2631367,1.335,61.77077893
8,2.23E-09,19.72731973,1.335,92.67691956
10,2.28E-09,19.56109893,1.335,138.6591069
3,2.21E-09,19.07153472,1.335,101.2358694
7,2.06E-09,19.75294253,1.335,55.81846177
6,2.16E-09,20.34017408,1.335,98.85331573
6,1.89E-09,19.99493395,1.335,102.1958734
7,1.62E-09,20.26793791,1.335,21.1844451
8,1.50E-09,20.16357241,1.335,49.24443626
5,1.28E-09,20.06673918,1.335,60.77172165
10,1.17E-09,19.65170334,1.335,41.19613511
4,1.09E-09,19.88788471,1.335,41.23722937
4,1.27E-09,19.57258756,1.335,60.76588467
4,1.25E-09,19.81568395,1.335,74.05867015
5,1.13E-09,19.43117129,1.335,85.04378439
14,1.06E-09,19.85890333,1.335,45.59591767
7,9.56E-10,19.76558429,1.335,25.93429571
6,8.34E-10,19.39897735,1.335,17.13156436
8,6.86E-10,18.45618718,1.335,12.63265771
2,7.26E-10,19.06307176,1.335,31.20380222
5,8.21E-10,19.07205902,1.335,10.68789922
7,6.98E-10,19.10305928,1.335,23.47286421
8,5.88E-10,18.99341538,1.335,11.91079829
7,5.94E-10,19.90059344,1.335,9.612780462
9,6.36E-10,19.7997435,1.335,33.32614673
8,6.73E-10,19.34810182,1.335,7.975410877
12,7.23E-10,20.08587433,1.335,31.09175147
6,8.17E-10,20.00692377,1.335,11.75417878
5,9.47E-10,19.75086986,1.335,24.20818462
9,9.89E-10,20.23290636,1.335,23.84893513
4,1.00E-09,20.43176152,1.335,26.59751419
6,1.06E-09,20.06907952,1.335,43.0776371
10,1.16E-09,20.24463689,1.335,25.7737272
7,1.08E-09,20.14095103,1.335,6.636973732
8,1.04E-09,19.89124592,1.335,83.60469818
7,1.03E-09,19.69114932,1.335,25.04962654
12,1.15E-09,19.62482748,1.335,68.34483626
9,1.30E-09,19.39039134,1.335,127.2765447
13,1.33E-09,19.77765627,1.335,126.2251343
8,1.26E-09,19.23833193,1.335,90.79719827
8,1.15E-09,19.12088477,1.335,119.1360222
5,1.23E-09,20.07235268,1.335,97.41900144
6,1.21E-09,19.7890805,1.335,32.84392542
6,1.25E-09,18.41943641,1.335,104.5866245
8,1.31E-09,19.29931721,1.335,73.58053987
9,1.27E-09,20.02602553,1.335,39.38348231
9,1.21E-09,20.01392984,1.335,12.30492235
11,1.11E-09,19.18580343,1.335,4.048810979
9,1.12E-09,20.33768411,1.335,38.61299193
6,1.29E-09,19.37713034,1.335,152.4736653
2,1.48E-09,19.67532597,1.335,53.74031421
4,1.35E-09,19.62156706,1.335,89.40678035
6,1.35E-09,19.35777355,1.335,101.7608838
8,1.40E-09,20.64105612,1.335,98.23873433
5,1.51E-09,20.29682108,1.335,37.99140976
11,1.72E-09,20.30008783,1.335,62.61535546
16,1.52E-09,21.34985041,1.335,48.16458441
5,1.52E-09,19.68819626,1.335,140.1756336
5,1.86E-09,19.75393245,1.335,80.97447096
3,1.71E-09,20.02165541,1.335,162.6290944
6,1.36E-09,19.82207033,1.335,51.17638201
11,1.33E-09,19.82326403,1.335,55.00806067
8,1.20E-09,19.72652069,1.335,58.8325022
11,9.74E-10,20.30783452,1.335,37.91280073
8,1.04E-09,20.16951888,1.335,54.99267022
11,1.09E-09,20.31659286,1.335,38.62934581
11,8.67E-10,20.33599133,1.335,27.22950407
15,8.65E-10,20.23448568,1.335,40.30480614
12,7.80E-10,20.43075476,1.335,14.10450332
5,7.58E-10,19.88049022,1.335,19.18384256
8,7.39E-10,20.19827772,1.335,15.70101335
15,4.99E-10,20.21648745,1.335,16.08389245
5,5.06E-10,20.56925827,1.335,16.88188355
8,6.82E-10,20.12241162,1.335,12.90450918
6,7.29E-10,20.46881858,1.335,11.24357334
11,7.31E-10,19.61217977,1.335,21.41058453
8,6.77E-10,20.14548526,1.335,9.325520911
4,6.11E-10,21.09591999,1.335,12.68205547
4,7.28E-10,20.69602875,1.335,14.50649469
5,8.52E-10,21.36825156,1.335,20.49309675
6,1.00E-09,21.02780373,1.335,40.07320557
3,9.62E-10,21.05586508,1.335,8.965824761
2,8.82E-10,21.67016472,1.335,25.05844737
0,1.09E-09,20.9358246,1.335,30.52378946
4,1.12E-09,21.08649496,1.335,8.382914291
2,1.14E-09,20.97735994,1.335,41.57469145
2,1.27E-09,22.05897909,1.335,16.20402005
4,1.23E-09,20.18966302,1.335,62.41067963
4,1.26E-09,20.59822912,1.335,33.23815945
5,1.40E-09,19.83331589,1.335,34.23051326
1,1.35E-09,19.4060188,1.335,89.03185654
2,1.17E-09,19.8898431,1.335,25.30977069
2,1.17E-09,19.32939073,1.335,67.22925565
2,1.32E-09,20.22423056,1.335,54.62861742
7,1.31E-09,20.11820044,1.335,47.47063833
14,1.18E-09,20.58704034,1.335,8.935046196
11,1.14E-09,20.48059232,1.335,58.06380931
12,1.05E-09,21.55538404,1.335,8.718767367
8,9.18E-10,21.85494902,1.335,13.32025987
4,1.08E-09,21.0197707,1.335,128.2693194
7,1.30E-09,22.09606647,1.335,18.70734032
6,1.53E-09,22.49178873,1.335,18.74431993
